case,K,R,P,protocol,lam,n_atoms,nx,ny,dx,F_init,F_final,rel_drop,converged,steps,admissible,conservation,roughness_init,highk_init,l2_change,r1_fell_back,n_atoms_init,n_atoms_relaxed,n5_init,n7_init,n6_init,n5_relaxed,n7_relaxed,n6_relaxed,tau_57,coord_defects_init,coord_defects_relaxed,n5_gt,n6_gt,n7_gt,n_atoms_gt,n_atoms_init_recon,atom_recon_err,ring_l1_init,tau_init_57,Ef_rel
T1_vacancy,K4,R2,P1,K4/R2/P1,0.0,1023,512,296,0.0019569471624266144,257327149727.15726,5.580271063530215e+27,-2.168551227278952e+16,False,200,False,3.333924859871438e-16,7719.358520357585,0.008670234301961417,3866.5247579003258,False,324,860,0,4,8,0,2,11,0.5,172,463,0,456,0,1023,324,0.6832844574780058,1.4824561403508771,nan,nan
T1_vacancy,K4,R2,P2,K4/R2/P2,0.0,1023,512,296,0.0019569471624266144,0.006064919934569968,0.00032261701098433213,0.9468060560626004,False,20000,True,3.333924859871438e-16,5.994685681333019,0.011353593856819695,0.9468466577592203,False,367,2,1,0,1,0,0,0,0.0,243,0,0,456,0,1023,367,0.6412512218963832,1.9078947368421053,nan,-0.7796720007094597
T1_vacancy,K4,R2,P3,K4/R2/P3,0.0,1023,512,296,0.0019569471624266144,0.11095816647324257,0.08015544355573705,0.2776066322701318,False,20000,True,3.333924859871438e-16,9.757771257168146,0.008670234301961413,0.7944791209875031,False,324,8,0,4,8,0,0,0,0.0,172,0,0,456,0,1023,324,0.6832844574780058,1.4824561403508771,nan,-0.004687994550306086
T1_vacancy,K4,R2,P4,K4/R2/P4,0.0,1023,512,296,0.0019569471624266144,0.15805499935845804,0.1535223144899143,0.028677896219302265,True,15600,True,3.333924859871438e-16,6.810686186788038,0.011501447892236883,0.4346146688056515,False,324,14,0,4,8,0,0,0,0.0,172,0,0,456,0,1023,324,0.6832844574780058,1.4824561403508771,nan,0.021978735874326274
T1_vacancy,K3,R1,P2,K3/R1/P2,0.0,1023,512,296,0.0019569471624266144,557.582165390469,9953719752.663137,-17851573.835957408,False,200,False,0.0,381.62129078233204,0.007348257114925356,33.2949149243795,True,400,429,0,0,0,5,0,0,nan,230,282,0,456,0,1023,400,0.6089931573802542,2.2653508771929824,1.0,nan
T1_vacancy,K3,R3,P2,K3/R3/P2,0.0,1023,512,296,0.0019569471624266144,2.4437796731510515,2.4437796722102725,3.849688335597657e-10,True,200,True,0.0,0.011309469996924794,0.044673001641049655,3.8998190075698394e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,0,456,0,1023,0,1.0,1.0,1.0,6.18138784447877e-07
T2_stone_wales,K1,R2,P1,K1/R2/P1,0.0,1024,512,296,0.0019569471624266144,445001942810.4552,1.2534659350676278e+27,-2816765084554991.0,False,200,False,0.0,103509.75979654118,8.282610549317203e-05,3651.102376809466,False,507,1030,2,0,0,3,2,53,2.5,357,624,2,446,1,1024,507,0.5048828125,2.750556792873051,0.6666666666666666,nan
T2_stone_wales,K1,R2,P2,K1/R2/P2,0.0,1024,512,296,0.0019569471624266144,0.036279599026993216,0.0012106271816795004,0.9666306350084312,False,20000,True,0.0,48.5273238614209,0.00014550964805588672,0.9892378836094791,False,487,4,1,0,0,0,0,0,0.0,346,0,2,446,1,1024,487,0.5244140625,2.6770601336302895,0.3333333333333333,0.13877983936477217
T2_stone_wales,K1,R2,P3,K1/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.08611645444281754,0.0775668187727206,0.099279931174756,True,12000,True,0.0,26.500119366743288,8.282610549317203e-05,0.6893457680893323,False,495,10,2,0,0,0,0,0,0.0,343,2,2,446,1,1024,495,0.5166015625,2.694877505567929,0.6666666666666666,-0.00017639336066315543
T2_stone_wales,K1,R2,P4,K1/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.09794177539279514,0.09211181179825152,0.0595247898168332,True,4000,True,0.0,23.0264478141768,0.0002828464620618088,0.5886620506454632,False,495,15,2,0,0,0,0,0,0.0,343,1,2,446,1,1024,495,0.5166015625,2.694877505567929,0.6666666666666666,-0.03847557835157962
T2_stone_wales,K2,R2,P1,K2/R2/P1,0.0,1024,512,296,0.0019569471624266144,2659737001513.5576,2.0935152324306292e+32,-7.871136248581297e+19,False,200,False,0.0,338209.24067699956,0.00028502258852258533,60053.63003096962,False,1024,974,2,1,429,1,0,120,0.3333333333333333,0,416,2,446,1,1024,1024,0.0,0.0378619153674833,1.0,nan
T2_stone_wales,K2,R2,P2,K2/R2/P2,0.0,1024,512,296,0.0019569471624266144,9341635.13825616,2.930834153251633e+22,-3137388808142578.0,False,200,False,0.0,1026.8119240164692,0.017775876759973445,4405.267924806,False,376,629,0,0,0,5,2,0,nan,252,455,2,446,1,1024,376,0.6328125,2.1247216035634744,0.0,nan
T2_stone_wales,K2,R2,P3,K2/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.10024089961201951,0.07757950406743461,0.22606935524616603,True,13200,True,0.0,58.46453007177513,0.0002850225885225852,0.840204524580447,False,1024,9,2,1,429,0,0,0,0.0,0,0,2,446,1,1024,1024,0.0,0.0378619153674833,1.0,-5.111390972545889e-05
T2_stone_wales,K2,R2,P4,K2/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.12294357199144341,0.10429461279080697,0.15168714312232906,True,6600,True,0.0,52.75223265417983,0.0003145410291779267,0.7727620234437547,False,1024,14,2,1,429,0,0,0,0.0,0,2,2,446,1,1024,1024,0.0,0.0378619153674833,1.0,-0.0010443881433846362
T2_stone_wales,K3,R2,P1,K3/R2/P1,0.0,1024,512,296,0.0019569471624266144,36942605630785.6,1.2569214291052041e+45,-3.402362685694715e+31,False,200,False,0.0,347243.21884394035,0.000514149909514423,15068570.390721396,False,1015,963,2,1,428,9,0,37,3.0,8,522,2,446,1,1024,1015,0.0087890625,0.0400890868596882,1.0,nan
T2_stone_wales,K3,R2,P2,K3/R2/P2,0.0,1024,512,296,0.0019569471624266144,236688.6869049267,1.0840822222564606e+19,-45802029511105.945,False,200,False,0.0,603.0643573406883,0.014201837878010447,1207.8143596216355,False,399,462,0,0,2,0,0,4,1.0,279,292,2,446,1,1024,399,0.6103515625,2.2293986636971046,0.0,nan
T2_stone_wales,K3,R2,P3,K3/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.07759254561167368,0.0775038561102071,0.0011430157467760189,True,800,True,0.0,3.5328410462547133,0.0005141499095144231,0.09520516745671838,False,1024,898,2,1,436,0,0,359,0.0,0,96,2,446,1,1024,1024,0.0,0.022271714922048998,1.0,-0.000711735687388409
T2_stone_wales,K3,R2,P4,K3/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.07759254561167368,0.0775038561102071,0.0011430157467760189,True,800,True,0.0,3.5328410462547133,0.0005141499095144231,0.09520516745671838,False,1024,898,2,1,436,0,0,359,0.0,0,96,2,446,1,1024,1024,0.0,0.022271714922048998,1.0,-0.06929900431632252
T2_stone_wales,K4,R2,P1,K4/R2/P1,0.0,1024,512,296,0.0019569471624266144,254352361661.5327,2.8062840160390537e+27,-1.1033056653011866e+16,False,200,False,2.220446049250313e-16,7403.524578701116,0.007356403921373915,3138.9555202742704,False,308,783,1,5,7,0,0,0,0.0,145,442,2,446,1,1024,308,0.69921875,1.3919821826280623,2.0,nan
T2_stone_wales,K4,R2,P2,K4/R2/P2,0.0,1024,512,296,0.0019569471624266144,0.009458143424459253,0.0007360430531582862,0.9221789076220984,False,20000,True,2.220446049250313e-16,6.483971971011215,0.01373150830469305,0.9578803663351327,False,369,7,2,0,3,0,0,0,0.0,241,1,2,446,1,1024,369,0.6396484375,1.864142538975501,0.6666666666666666,-0.49732689916359774
T2_stone_wales,K4,R2,P3,K4/R2/P3,0.0,1024,512,296,0.0019569471624266144,0.11572236360304707,0.08093487331394503,0.30061164675507934,False,20000,True,2.220446049250313e-16,10.897639744222081,0.007356403921373909,0.7940810376781,False,301,8,1,5,7,0,0,0,0.0,130,0,2,446,1,1024,301,0.7060546875,1.3697104677060135,2.0,0.0049903973509215615
T2_stone_wales,K4,R2,P4,K4/R2/P4,0.0,1024,512,296,0.0019569471624266144,0.16482845192008952,0.16028979315858047,0.027535651209716138,False,20000,True,2.220446049250313e-16,7.542983177413429,0.009080672251364592,0.4237640090668522,False,301,10,1,5,7,0,0,0,0.0,130,0,2,446,1,1024,301,0.7060546875,1.3697104677060135,2.0,0.06702899008550993
T2_stone_wales,K3,R1,P2,K3/R1/P2,0.0,1024,512,296,0.0019569471624266144,770842.1200717037,1.4580722378240443e+22,-1.891531611801927e+16,False,200,False,0.0,431.9633353679237,0.0033464788179799823,8184.420685777056,True,407,602,2,0,0,5,0,1,2.5,254,407,2,446,1,1024,407,0.6025390625,2.244988864142539,0.6666666666666666,nan
T2_stone_wales,K3,R3,P2,K3/R3/P2,0.0,1024,512,296,0.0019569471624266144,2.443778861919492,2.44377886080755,4.550091119921915e-10,True,200,True,0.0,0.011439705703011078,0.040407276011738345,4.2794376268007234e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,2,446,1,1024,0,1.0,1.0,0.0,2.861108061766022e-07
T3_dislocation_dipole,K1,R2,P1,K1/R2/P1,0.0,856,512,198,0.0019569471624266144,499222373768.51276,8.231643485684861e+25,-164889314225764.03,False,200,False,0.0,61984.07335409478,3.433623661261068e-05,1999.6124624312629,False,349,420,0,0,3,3,1,2,nan,215,215,0,356,0,856,349,0.5922897196261683,2.3707865168539324,1.0,nan
T3_dislocation_dipole,K1,R2,P2,K1/R2/P2,0.0,856,512,198,0.0019569471624266144,0.013875670513383946,0.0002559502062137366,0.9815540296977464,False,20000,True,0.0,27.19488563062121,3.605870699893268e-05,0.9843265077293734,False,303,2,0,1,4,0,0,0,0.0,192,0,0,356,0,856,303,0.6460280373831776,1.9101123595505618,nan,-0.7592397237330304
T3_dislocation_dipole,K1,R2,P3,K1/R2/P3,0.0,856,512,198,0.0019569471624266144,0.06643065621427927,0.05206274035392218,0.21628441865773265,False,20000,True,0.0,29.87881718003292,3.433623661261075e-05,0.813996464615765,False,333,7,0,0,3,0,0,0,1.0,215,0,0,356,0,856,333,0.610981308411215,2.292134831460674,1.0,-0.32891979256351195
T3_dislocation_dipole,K1,R2,P4,K1/R2/P4,0.0,856,512,198,0.0019569471624266144,0.08741873371650037,0.08266312833420507,0.05440030048613799,True,4400,True,0.0,22.7633247238195,0.00031577397923846737,0.5695641743736308,False,333,24,0,0,3,0,0,0,1.0,215,4,0,356,0,856,333,0.610981308411215,2.292134831460674,1.0,-0.13710722749344043
T3_dislocation_dipole,K2,R2,P1,K2/R2/P1,0.0,856,512,198,0.0019569471624266144,2428993854832.7476,1.8057747042263452e+32,-7.434249784673436e+19,False,200,False,2.656234526205982e-16,372760.07737792685,0.0007853709516194648,58826.99328993392,False,856,821,0,0,361,15,1,75,nan,16,400,0,356,0,856,856,0.0,0.014044943820224719,1.0,nan
T3_dislocation_dipole,K2,R2,P2,K2/R2/P2,0.0,856,512,198,0.0019569471624266144,13383671.864546781,6.787210392566947e+22,-5071261804128806.0,False,200,False,2.656234526205982e-16,1455.1319683650586,0.03148240817789288,5689.395153261452,False,294,410,0,0,0,2,1,0,nan,175,255,0,356,0,856,294,0.6565420560747663,2.039325842696629,1.0,nan
T3_dislocation_dipole,K2,R2,P3,K2/R2/P3,0.0,856,512,198,0.0019569471624266144,0.0713874137342829,0.05189641779412475,0.2730312658854293,False,20000,True,2.656234526205982e-16,70.51326198912491,0.0007853709516194654,0.8679247527715737,False,856,8,0,0,361,0,0,0,1.0,16,0,0,356,0,856,856,0.0,0.014044943820224719,1.0,-0.33108923820648795
T3_dislocation_dipole,K2,R2,P4,K2/R2/P4,0.0,856,512,198,0.0019569471624266144,0.09994489630458897,0.08642276526395562,0.13529586342681996,True,8200,True,2.656234526205982e-16,59.413939309108414,0.0007271718310435217,0.7510769606438222,False,856,12,0,0,361,0,0,0,1.0,16,0,0,356,0,856,856,0.0,0.014044943820224719,1.0,-0.17222468119460535
T3_dislocation_dipole,K3,R2,P1,K3/R2/P1,0.0,856,512,198,0.0019569471624266144,24311373392661.273,4.884228116215452e+45,-2.009030110034764e+32,False,200,False,0.0,386205.9633264915,0.0011252899470876815,16797495.8360704,False,844,701,0,0,357,1,0,6,nan,16,540,0,356,0,856,844,0.014018691588785047,0.0028089887640449437,1.0,nan
T3_dislocation_dipole,K3,R2,P2,K3/R2/P2,0.0,856,512,198,0.0019569471624266144,200651.05161787587,3.014001210011514e+18,-15021108465213.734,False,200,False,0.0,565.893802085736,0.030581465144820852,1186.8984416717972,False,327,247,3,1,0,0,0,2,0.0,212,115,0,356,0,856,327,0.6179906542056075,2.140449438202247,nan,nan
T3_dislocation_dipole,K3,R2,P3,K3/R2/P3,0.0,856,512,198,0.0019569471624266144,0.051894257185644284,0.051844136701158255,0.0009658194799229815,True,800,True,0.0,3.5252745928385125,0.001125289947087682,0.08809158630942902,False,856,653,0,0,368,0,0,246,1.0,16,70,0,356,0,856,856,0.0,0.033707865168539325,1.0,-0.3315527771261011
T3_dislocation_dipole,K3,R2,P4,K3/R2/P4,0.0,856,512,198,0.0019569471624266144,0.051894257185644284,0.051844136701158255,0.0009658194799229815,True,800,True,0.0,3.5252745928385125,0.001125289947087682,0.08809158630942902,False,856,653,0,0,368,0,0,246,1.0,16,70,0,356,0,856,856,0.0,0.033707865168539325,1.0,-0.37743240053091937
T3_dislocation_dipole,K4,R2,P1,K4/R2/P1,0.0,856,512,198,0.0019569471624266144,429334608682.40405,1.0017127342768294e+29,-2.3331749037213914e+17,False,200,False,1.328117263102991e-16,13521.554676735353,0.009854937774491365,7506.833481617143,False,354,421,2,0,1,7,4,3,5.5,233,242,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,nan
T3_dislocation_dipole,K4,R2,P2,K4/R2/P2,0.0,856,512,198,0.0019569471624266144,0.01609892907849351,0.0012482580436454893,0.922463286995094,False,20000,True,1.328117263102991e-16,9.688522340188706,0.01709651070523267,0.9720420782533574,False,300,9,0,0,0,0,0,0,1.0,177,0,0,356,0,856,300,0.6495327102803738,1.9213483146067416,1.0,-0.1475148923002978
T3_dislocation_dipole,K4,R2,P3,K4/R2/P3,0.0,856,512,198,0.0019569471624266144,0.07168354764706444,0.0529181699534117,0.26178081735078884,False,20000,True,1.328117263102991e-16,12.156329542747262,0.009854937774491365,0.8008536399795527,False,354,6,2,0,1,0,0,0,0.0,233,0,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,-0.34290064997977143
T3_dislocation_dipole,K4,R2,P4,K4/R2/P4,0.0,856,512,198,0.0019569471624266144,0.10699601112473055,0.10345344050310532,0.03310937094183336,False,20000,True,1.328117263102991e-16,8.636337178435822,0.013064169698786826,0.45562312971926017,False,354,7,2,0,1,0,0,0,0.0,233,0,0,356,0,856,354,0.5864485981308412,2.3230337078651684,nan,-0.31132346005531863
T3_dislocation_dipole,K3,R1,P2,K3/R1/P2,0.0,856,512,198,0.0019569471624266144,1808.6668492694614,76615373820.3747,-42360135.058954366,False,200,False,0.0,374.9605828180024,0.018953561016032395,46.57581708211423,True,335,368,1,0,4,9,4,0,13.0,190,225,0,356,0,856,335,0.6086448598130841,2.1741573033707864,nan,nan
T3_dislocation_dipole,K3,R3,P2,K3/R3/P2,0.0,856,512,198,0.0019569471624266144,1.6346833366277866,1.6346833360364768,3.6172748366120494e-10,True,200,True,0.0,0.01097436287461784,0.05529023951959637,3.859974201854039e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,0,356,0,856,0,1.0,1.0,1.0,-0.33108358127099097
T4_low_angle_gb,K1,R2,P1,K1/R2/P1,0.0,862,512,198,0.0019569471624266144,508548726991.1817,1.9264237905900353e+26,-378808103991858.9,False,200,False,1.3188728273969376e-16,65922.70401016153,4.225595942519328e-05,2253.9834230021615,False,352,443,4,0,3,3,0,2,0.75,235,229,1,351,0,862,352,0.5916473317865429,2.2960893854748603,4.0,nan
T4_low_angle_gb,K1,R2,P2,K1/R2/P2,0.0,862,512,198,0.0019569471624266144,0.013128812639126146,5.3785446144569924e-05,0.9959032512975103,False,20000,True,1.3188728273969376e-16,31.91959030809361,4.4109161264434756e-05,0.9936468460538488,False,323,2,3,3,3,0,0,0,0.0,200,0,1,351,0,862,323,0.6252900232018561,2.11731843575419,6.0,-0.9494065698775207
T4_low_angle_gb,K1,R2,P3,K1/R2/P3,0.0,862,512,198,0.0019569471624266144,0.06220776358912306,0.05193887906733173,0.16507400249294335,False,20000,True,1.3188728273969376e-16,28.183335515498456,4.2255959425193326e-05,0.7763102095629942,False,343,4,4,0,3,0,0,0,0.0,232,0,1,351,0,862,343,0.6020881670533643,2.2486033519553073,4.0,-0.330516344288093
T4_low_angle_gb,K1,R2,P4,K1/R2/P4,0.0,862,512,198,0.0019569471624266144,0.07644301069638738,0.07213403052664345,0.056368530366472984,True,5000,True,1.3188728273969376e-16,22.21144996304429,0.0003158556275695158,0.576632638990121,False,343,16,4,0,3,0,0,0,0.0,232,2,1,351,0,862,343,0.6020881670533643,2.2486033519553073,4.0,-0.24701696091687428
T4_low_angle_gb,K2,R2,P1,K2/R2/P1,0.0,862,512,198,0.0019569471624266144,2402027004252.9727,1.7365575522430334e+32,-7.229550497010755e+19,False,200,False,1.3188728273969376e-16,379247.25467605673,0.00037484393346857406,58168.369965983016,False,862,872,1,0,351,17,7,25,24.0,12,451,1,351,0,862,862,0.0,0.0,1.0,nan
T4_low_angle_gb,K2,R2,P2,K2/R2/P2,0.0,862,512,198,0.0019569471624266144,5805638.753816662,1.7924924466000195e+22,-3087502551586806.0,False,200,False,1.3188728273969376e-16,1866.8345537039354,0.016440691784781965,4737.988459478123,False,311,336,4,0,0,4,2,1,1.5,198,203,1,351,0,862,311,0.6392111368909513,2.184357541899441,4.0,nan
T4_low_angle_gb,K2,R2,P3,K2/R2/P3,0.0,862,512,198,0.0019569471624266144,0.07134637956727845,0.05188307171127531,0.27280021739084265,True,14600,True,1.3188728273969376e-16,72.68267960951756,0.0003748439334685742,0.868698360361548,False,862,5,1,0,351,0,0,0,0.0,12,0,1,351,0,862,862,0.0,0.0,1.0,-0.33126126045436627
T4_low_angle_gb,K2,R2,P4,K2/R2/P4,0.0,862,512,198,0.0019569471624266144,0.09936007584985435,0.08575933165692454,0.1368833918110354,True,6000,True,1.3188728273969376e-16,60.567205078114405,0.000524496520968776,0.7537219510235975,False,862,6,1,0,351,0,0,0,0.0,12,0,1,351,0,862,862,0.0,0.0,1.0,-0.178579187022891
T4_low_angle_gb,K3,R2,P1,K3/R2/P1,0.0,862,512,198,0.0019569471624266144,17103967578476.889,3.687141474027967e+44,-2.155722908799099e+31,False,200,False,2.6377456547938753e-16,386539.75585616793,0.0005091478017570756,9684781.476432748,False,862,795,1,0,360,6,1,9,7.0,12,559,1,351,0,862,862,0.0,0.025139664804469275,1.0,nan
T4_low_angle_gb,K3,R2,P2,K3/R2/P2,0.0,862,512,198,0.0019569471624266144,68170.92101777639,5.683135531987006e+17,-8336597844269.081,False,200,False,2.6377456547938753e-16,1356.3448761714383,0.017745087230219166,650.9705918341825,False,314,305,0,0,0,0,0,1,1.0,207,185,1,351,0,862,314,0.6357308584686775,2.1564245810055866,0.0,nan
T4_low_angle_gb,K3,R2,P3,K3/R2/P3,0.0,862,512,198,0.0019569471624266144,0.051910248013954705,0.05184387371819609,0.001278635689445561,True,800,True,2.6377456547938753e-16,4.1729200848024295,0.0005091478017570758,0.10151661371765285,False,862,611,1,0,360,0,0,196,0.0,12,141,1,351,0,862,862,0.0,0.025139664804469275,1.0,-0.33155616787078135
T4_low_angle_gb,K3,R2,P4,K3/R2/P4,0.0,862,512,198,0.0019569471624266144,0.051910248013954705,0.05184387371819609,0.001278635689445561,True,800,True,2.6377456547938753e-16,4.1729200848024295,0.0005091478017570758,0.10151661371765285,False,862,611,1,0,360,0,0,196,0.0,12,141,1,351,0,862,862,0.0,0.025139664804469275,1.0,-0.37743555854804284
T4_low_angle_gb,K4,R2,P1,K4/R2/P1,0.0,862,512,198,0.0019569471624266144,414883959604.13745,1.2503725235147535e+28,-3.013788541518451e+16,False,200,False,2.6377456547938753e-16,8194.442479966981,0.006119525938844284,3522.8137016420765,False,183,470,1,2,2,4,1,3,1.6666666666666667,98,276,1,351,0,862,183,0.7877030162412993,1.0307262569832403,3.0,nan
T4_low_angle_gb,K4,R2,P2,K4/R2/P2,0.0,862,512,198,0.0019569471624266144,0.006408399160697814,0.0005715552227553336,0.9108115445959367,False,20000,True,2.6377456547938753e-16,7.247601577971397,0.015495591417396504,0.9816765179378923,False,247,10,2,2,4,0,0,0,0.0,125,0,1,351,0,862,247,0.7134570765661253,1.3547486033519553,4.0,-0.6096621863505598
T4_low_angle_gb,K4,R2,P3,K4/R2/P3,0.0,862,512,198,0.0019569471624266144,0.06011926884641585,0.052298322749739314,0.13009050586853238,False,20000,True,2.6377456547938753e-16,7.230058716293579,0.006119525938844285,0.6913096321540657,False,180,3,1,2,2,0,0,0,0.0,98,0,1,351,0,862,180,0.7911832946635731,1.0307262569832403,3.0,-0.3505974617743509
T4_low_angle_gb,K4,R2,P4,K4/R2/P4,0.0,862,512,198,0.0019569471624266144,0.07846329327703397,0.07667141115841135,0.02283720251577944,False,20000,True,2.6377456547938753e-16,4.763323561123626,0.004570714678000769,0.3833330252327233,False,180,7,1,2,2,0,0,0,0.0,98,0,1,351,0,862,180,0.7911832946635731,1.0307262569832403,3.0,-0.48960806047174593
T4_low_angle_gb,K3,R1,P2,K3/R1/P2,0.0,862,512,198,0.0019569471624266144,709.028956371086,93302873.70208855,-131591.4728654614,False,200,False,2.6377456547938753e-16,883.2496679479931,0.007008137356060351,11.63529888901131,True,333,300,0,1,0,0,0,0,0.0,213,187,1,351,0,862,333,0.6136890951276102,2.2793296089385473,1.0,nan
T4_low_angle_gb,K3,R3,P2,K3/R3/P2,0.0,862,512,198,0.0019569471624266144,1.634671813149678,1.6346718125288011,3.79817465774721e-10,True,200,True,2.6377456547938753e-16,0.011079517273616267,0.028488961160770068,3.903168794760423e-05,False,0,0,0,0,0,0,0,0,1.0,0,0,1,351,0,862,0,1.0,1.0,0.0,-0.33108829671851264
T5_high_angle_gb,K1,R2,P1,K1/R2/P1,0.0,861,512,198,0.0019569471624266144,477244970111.4474,2.47527740483779e+26,-518659715629847.75,False,200,False,1.3204046192986763e-16,50838.62710279645,5.591860107304669e-05,1786.7409716598422,False,329,399,5,0,1,3,1,1,0.8,244,209,1,356,0,861,329,0.6178861788617886,2.037433155080214,5.0,nan
T5_high_angle_gb,K1,R2,P2,K1/R2/P2,0.0,861,512,198,0.0019569471624266144,0.010369489068349991,9.470559275043745e-05,0.9908668988292296,False,20000,True,1.3204046192986763e-16,24.576041094594906,6.070816272581814e-05,0.9871807901174773,False,313,4,9,2,5,0,0,0,0.0,211,0,1,356,0,861,313,0.6364692218350755,1.8636363636363635,11.0,-0.9109149196950376
T5_high_angle_gb,K1,R2,P3,K1/R2/P3,0.0,861,512,198,0.0019569471624266144,0.05648881002820675,0.05191346807153061,0.08099554503611453,False,20000,True,1.3204046192986763e-16,16.337041097711865,5.591860107304661e-05,0.6376763688767234,False,326,6,5,0,1,0,0,0,0.0,237,0,1,356,0,861,326,0.6213704994192799,2.0294117647058822,5.0,-0.3308438878675792
T5_high_angle_gb,K1,R2,P4,K1/R2/P4,0.0,861,512,198,0.0019569471624266144,0.06445865513325845,0.06256234013367228,0.02941909035591623,True,6400,True,1.3204046192986763e-16,13.455235800809472,0.0002702017493604003,0.4474889222434894,False,326,17,5,0,1,0,0,0,0.0,237,0,1,356,0,861,326,0.6213704994192799,2.0294117647058822,5.0,-0.34693263828360754
T5_high_angle_gb,K2,R2,P1,K2/R2/P1,0.0,861,512,198,0.0019569471624266144,2399331461010.1123,1.8088922799450064e+32,-7.539151256673254e+19,False,200,False,3.961213857896029e-16,378037.25315945357,0.0004114199417201243,58478.45070254625,False,861,868,1,0,356,55,2,37,57.0,17,415,1,356,0,861,861,0.0,0.0106951871657754,1.0,nan
T5_high_angle_gb,K2,R2,P2,K2/R2/P2,0.0,861,512,198,0.0019569471624266144,2438271.6770221777,7.822411925809022e+21,-3208178973461401.5,False,200,False,3.961213857896029e-16,1658.6389704580338,0.025921723248085747,4547.784924336946,False,321,350,0,0,0,1,0,0,nan,230,241,1,356,0,861,321,0.627177700348432,2.0588235294117645,0.0,nan
T5_high_angle_gb,K2,R2,P3,K2/R2/P3,0.0,861,512,198,0.0019569471624266144,0.07108765943564607,0.05188715820673453,0.27009612331227884,True,17000,True,3.961213857896029e-16,71.9270727029252,0.00041141994172012424,0.8669694776986211,False,861,4,1,0,356,0,0,0,0.0,17,0,1,356,0,861,861,0.0,0.0106951871657754,1.0,-0.3312085882101753
T5_high_angle_gb,K2,R2,P4,K2/R2/P4,0.0,861,512,198,0.0019569471624266144,0.09869621003988001,0.085252668916059,0.13621132076286316,True,6800,True,3.961213857896029e-16,60.113380019930574,0.0005900189539806567,0.7525275587645438,False,861,7,1,0,356,0,0,0,0.0,17,0,1,356,0,861,861,0.0,0.0106951871657754,1.0,-0.18343210871043283
T5_high_angle_gb,K3,R2,P1,K3/R2/P1,0.0,861,512,198,0.0019569471624266144,16448013559884.691,1.418794674059985e+44,-8.625933270874148e+30,False,200,False,0.0,385420.38399336644,0.0005070791568904116,8490617.834055226,False,860,809,1,0,356,21,4,15,25.0,18,430,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,nan
T5_high_angle_gb,K3,R2,P2,K3/R2/P2,0.0,861,512,198,0.0019569471624266144,30243.073455462814,1.392303856092182e+17,-4603711518084.44,False,200,False,0.0,1332.441064678275,0.013063809323380252,430.1304128046236,False,328,310,0,0,0,0,0,0,1.0,234,213,1,356,0,861,328,0.6190476190476191,2.0320855614973263,0.0,nan
T5_high_angle_gb,K3,R2,P3,K3/R2/P3,0.0,861,512,198,0.0019569471624266144,0.05191773211221365,0.051844300698603386,0.0014143802246899023,True,800,True,0.0,4.384271058282904,0.0005070791568904113,0.10664210365902878,False,860,604,1,0,356,1,0,206,1.0,18,132,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,-0.33155066264134486
T5_high_angle_gb,K3,R2,P4,K3/R2/P4,0.0,861,512,198,0.0019569471624266144,0.05191773211221365,0.051844300698603386,0.0014143802246899023,True,800,True,0.0,4.384271058282904,0.0005070791568904113,0.10664210365902878,False,860,604,1,0,356,1,0,206,1.0,18,132,1,356,0,861,860,0.0011614401858304297,0.008021390374331552,1.0,-0.3774304311761913
T5_high_angle_gb,K4,R2,P1,K4/R2/P1,0.0,861,512,198,0.0019569471624266144,412345577613.3132,1.6985133533497127e+28,-4.119150163270415e+16,False,200,False,1.3204046192986763e-16,7916.099482144064,0.0039863192439046225,3237.6246362078546,False,198,466,5,3,1,2,1,0,0.375,100,291,1,356,0,861,198,0.7700348432055749,1.0641711229946524,8.0,nan
T5_high_angle_gb,K4,R2,P2,K4/R2/P2,0.0,861,512,198,0.0019569471624266144,0.005750454499528121,0.0004660971962394149,0.918946024826792,False,20000,True,1.3204046192986763e-16,7.169755810612777,0.015154370977235153,0.9715224800456208,False,274,6,0,1,1,0,0,0,0.0,170,0,1,356,0,861,274,0.6817653890824622,1.585561497326203,1.0,-0.6816836706501261
T5_high_angle_gb,K4,R2,P3,K4/R2/P3,0.0,861,512,198,0.0019569471624266144,0.058535614096679685,0.05237880458993669,0.10518057428378849,False,20000,True,1.3204046192986763e-16,6.372327363770387,0.003986319243904621,0.6340984383606881,False,198,5,5,3,1,0,0,0,0.0,100,0,1,356,0,861,198,0.7700348432055749,1.0641711229946524,8.0,-0.34959809681277554
